Date,Open,High,Low,Close,Returns%
2000-01-31,268.0,311.0,250.0,264.55,-1.2873134328358167
2000-02-29,264.0,327.0,247.0,279.15,5.738636363636355
2000-03-31,277.0,300.0,213.0,218.1,-21.263537906137188
2000-04-30,222.5,222.5,160.8,165.6,-25.57303370786517
2000-05-31,168.0,191.8,146.35,188.9,12.440476190476193
2000-06-30,185.1,235.0,177.0,206.95,11.804430037817394
2000-07-31,209.0,247.0,195.0,201.2,-3.732057416267948
2000-08-31,201.0,249.0,198.2,245.15,21.965174129353237
2000-09-30,250.0,250.0,209.1,212.15,-15.139999999999999
2000-10-31,212.0,225.7,192.0,215.95,1.863207547169806
2000-11-30,220.0,267.45,216.0,261.45,18.840909090909086
2000-12-31,259.45,279.0,240.0,262.95,1.3490075158990171
2001-01-31,265.5,275.0,240.0,265.2,-0.11299435028249016
2001-02-28,263.0,333.7,256.5,314.8,19.6958174904943
2001-03-31,316.0,328.9,225.35,238.55,-24.509493670886073
2001-04-30,235.0,276.0,216.1,246.0,4.680851063829787
2001-05-31,248.0,282.45,222.15,278.25,12.19758064516129
2001-06-30,280.0,281.0,230.0,249.8,-10.785714285714283
2001-07-31,241.0,263.8,235.1,252.35,4.709543568464729
2001-08-31,250.0,260.0,225.0,229.75,-8.1
2001-09-30,234.7,234.7,173.0,197.6,-15.807413719642096
2001-10-31,196.0,205.0,185.0,193.65,-1.1989795918367319
2001-11-30,193.15,229.0,188.0,202.5,4.840797307791869
2001-12-31,204.0,217.35,195.55,204.15,0.07352941176470867
2002-01-31,205.0,225.0,203.5,222.15,8.365853658536588
2002-02-28,222.0,292.0,220.0,259.45,16.869369369369366
2002-03-31,262.0,288.0,255.05,265.35,1.278625954198482
2002-04-30,267.0,279.3,248.0,267.8,0.2996254681647983
2002-05-31,265.05,277.9,225.0,244.6,-7.71552537257122
2002-06-30,249.95,272.0,242.8,267.7,7.101420284056812
2002-07-31,270.75,287.9,258.0,276.95,2.2899353647276044
2002-08-31,265.1,293.0,265.0,282.9,6.714447378347775
2002-09-30,282.0,288.0,272.45,280.35,-0.5851063829787153
2002-10-31,284.4,286.2,216.55,239.75,-15.699718706047815
2002-11-30,236.5,246.0,212.5,239.9,1.4376321353065564
2002-12-31,240.0,257.45,232.0,248.65,3.604166666666669
2003-01-31,249.75,291.9,244.5,279.1,11.75175175175176
2003-02-28,279.0,333.5,279.0,317.4,13.763440860215045
2003-03-31,320.0,324.0,280.0,286.25,-10.546875
2003-04-30,294.9,335.0,286.5,308.25,4.526958290946092
2003-05-31,309.0,353.7,303.0,342.6,10.873786407766998
2003-06-30,336.2,394.2,335.0,370.95,10.336109458655562
2003-07-31,372.5,400.0,320.0,379.5,1.8791946308724832
2003-08-31,380.0,506.0,364.5,475.5,25.13157894736842
2003-09-30,478.9,522.7,445.0,475.45,-0.7204009187721839
2003-10-31,483.0,555.0,477.0,530.25,9.782608695652174
2003-11-30,550.0,555.0,451.0,530.45,-3.5545454545454462
2003-12-31,522.05,675.5,522.05,669.75,28.292309165788726
2004-01-31,680.9,744.9,642.0,672.45,-1.2410045527977578
2004-02-29,680.0,706.0,634.0,696.35,2.404411764705886
2004-03-31,696.0,818.0,680.0,797.15,14.533045977011492
2004-04-30,797.15,850.0,762.0,784.6,-1.574358652700239
2004-05-31,780.0,815.0,491.0,640.75,-17.852564102564102
2004-06-30,640.0,749.0,565.3,672.9,5.1406249999999964
2004-07-31,673.0,780.0,650.0,709.95,5.490341753343246
2004-08-31,713.0,774.5,680.1,760.75,6.697054698457223
2004-09-30,770.7,803.0,671.0,753.6,-2.2187621642662543
2004-10-31,760.0,794.95,700.0,763.0,0.39473684210526316
2004-11-30,756.15,975.0,756.15,954.2,26.191893142894937
2004-12-31,950.0,1147.0,845.0,971.25,2.236842105263158
2005-01-31,970.0,987.0,862.0,974.7,0.48453608247423147
2005-02-28,985.0,1319.9,985.0,1286.55,30.61421319796954
2005-03-31,1307.8,1316.0,1070.0,1163.85,-11.007034714788198
2005-04-30,1150.0,1349.0,1150.0,1206.7,4.9304347826087
2005-05-31,1215.0,1337.95,1170.0,1301.65,7.131687242798361
2005-06-30,1309.0,1374.9,1266.1,1328.6,1.4973262032085493
2005-07-31,1306.5,1549.0,1306.5,1459.95,11.745120551090704
