Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-10-30,JASH,EQ,108.0,116.55,117.0,93.05,117.0,115.15,113.42,14803,167898155000.0,300,11536,0.7793000000000001
2019-10-31,JASH,EQ,115.15,108.0,129.95,108.0,120.0,120.05,121.04,12146,147018045000.0,166,9632,0.793
2019-11-01,JASH,EQ,120.05,129.0,129.0,120.0,123.0,122.75,123.32,12154,149886725000.0,264,9567,0.7870999999999999
2019-11-04,JASH,EQ,122.75,124.95,124.95,118.45,119.3,119.75,121.44,1167,14172350000.0,66,726,0.6221
2019-11-05,JASH,EQ,119.75,122.45,122.45,110.0,112.05,113.0,113.98,3589,40908755000.0,154,2284,0.6364
2019-11-06,JASH,EQ,113.0,113.1,118.65,113.1,117.35,117.15,116.35,1158,13473710000.0,56,600,0.5181
2019-11-07,JASH,EQ,117.15,123.0,125.0,112.5,124.5,124.15,119.01,3622,43105610000.0,83,3185,0.8793000000000001
2019-11-08,JASH,EQ,124.15,124.15,125.9,120.0,125.9,125.9,124.15,2891,35892765000.0,27,2860,0.9893000000000001
2019-11-11,JASH,EQ,125.9,125.0,144.45,125.0,134.9,134.85,130.88,9974,130541920000.0,105,7594,0.7614000000000001
2019-11-13,JASH,EQ,134.85,149.0,149.9,131.5,138.0,138.2,138.21,3671,50735435000.0,86,2496,0.6799
2019-11-14,JASH,EQ,138.2,144.2,144.2,124.05,138.8,138.8,136.89,1113,15235979999.999998,36,602,0.5409
2019-11-15,JASH,EQ,138.8,139.45,141.0,137.0,138.0,138.0,138.99,1260,17512525000.0,12,1015,0.8056000000000001
2019-11-18,JASH,EQ,138.0,141.7,141.7,126.1,136.0,128.85,134.02,6316,84646130000.0,71,4725,0.7481
2019-11-19,JASH,EQ,128.85,126.5,130.0,113.3,123.95,118.5,123.28,5133,63279390000.0,101,4447,0.8664000000000001
2019-11-20,JASH,EQ,118.5,127.0,134.9,126.25,130.0,130.0,129.63,6013,77945945000.0,101,5124,0.8522
2019-11-21,JASH,EQ,130.0,122.1,135.9,122.1,130.0,130.0,133.88,1428,19118050000.0,14,1282,0.8978
2019-11-22,JASH,EQ,130.0,139.55,139.55,125.05,130.0,130.0,131.7,1815,23903835000.0,25,1655,0.9118
2019-11-25,JASH,EQ,130.0,134.85,134.85,130.0,130.6,130.6,130.31,3242,42246810000.0,26,2692,0.8304
2019-11-26,JASH,EQ,130.6,131.0,131.5,131.0,131.5,131.5,131.44,1800,23660000000.0,7,1800,1.0
2019-11-27,JASH,EQ,131.5,135.0,135.0,131.5,134.0,133.0,132.02,1555,20528750000.0,15,1552,0.9981000000000001
2019-11-28,JASH,EQ,133.0,133.0,133.0,133.0,133.0,133.0,133.0,330,4389000000.0,4,330,1.0
2019-11-29,JASH,EQ,133.0,132.0,132.0,125.0,130.0,130.3,130.09,4794,62367194999.99999,27,4759,0.9927
2019-12-02,JASH,EQ,130.3,125.0,139.6,122.0,130.1,130.1,129.92,53413,693934380000.0,142,52643,0.9856
2019-12-03,JASH,EQ,130.1,127.0,127.0,121.3,124.0,124.0,123.92,3120,38663090000.0,17,3110,0.9968000000000001
2019-12-04,JASH,EQ,124.0,127.9,127.9,124.0,125.0,125.0,127.05,801,10176580000.0,7,801,1.0
2019-12-05,JASH,EQ,125.0,123.8,129.9,123.8,129.9,129.9,125.83,150,1887500000.0,3,150,1.0
2019-12-06,JASH,EQ,129.9,131.45,131.5,118.0,120.0,120.25,128.46,6906,88712485000.0,25,6855,0.9926
2019-12-09,JASH,EQ,120.25,127.85,131.0,125.0,125.0,125.0,128.87,5700,73458710000.0,15,4600,0.807
2019-12-10,JASH,EQ,125.0,134.9,134.9,117.25,124.0,124.0,122.59,3300,40455510000.0,31,2459,0.7452
2019-12-11,JASH,EQ,124.0,124.0,126.75,109.0,114.5,113.15,114.52,9273,106191870000.0,123,4918,0.5304
2019-12-12,JASH,EQ,113.15,115.0,120.95,115.0,119.8,119.8,116.36,1732,20153880000.0,18,1544,0.8915000000000001
2019-12-13,JASH,EQ,119.8,121.0,127.7,112.0,122.95,122.95,125.98,695,8755445000.0,15,504,0.7252
2019-12-16,JASH,EQ,122.95,120.1,120.1,116.55,116.55,116.95,119.04,1549,18439150000.0,13,1505,0.9716
2019-12-17,JASH,EQ,116.95,121.1,129.8,117.0,126.5,123.8,125.79,2157,27132100000.0,48,1613,0.7478
2019-12-18,JASH,EQ,123.8,125.0,131.0,123.5,123.5,124.8,128.47,6872,88282360000.0,42,5647,0.8217
2019-12-19,JASH,EQ,124.8,128.0,128.6,120.0,123.0,123.0,121.32,3480,42219255000.0,23,2644,0.7598
2019-12-20,JASH,EQ,123.0,126.8,129.5,113.1,120.0,119.7,119.79,8211,98358370000.0,82,3252,0.3961
2019-12-23,JASH,EQ,119.7,111.0,124.0,111.0,123.0,122.65,120.33,3521,42368375000.0,43,1750,0.49700000000000005
2019-12-24,JASH,EQ,122.65,122.65,124.75,115.2,122.75,120.9,120.3,11024,132615450000.0,46,6571,0.5961
2019-12-26,JASH,EQ,120.9,120.0,127.9,120.0,127.9,124.85,124.45,1371,17062620000.000002,16,1330,0.9701000000000001
2019-12-27,JASH,EQ,124.85,118.05,127.8,118.05,127.8,127.75,126.25,1062,13407985000.0,19,708,0.6667000000000001
2019-12-30,JASH,EQ,127.75,127.85,129.95,125.05,129.95,129.95,127.97,8072,103296675000.0,75,7865,0.9744
