Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-11-06,AARON,EQ,27.5,33.0,33.0,30.3,32.95,32.7,32.21,58838,189512590000.0,532,34704,0.5898
2020-11-09,AARON,EQ,32.7,33.7,33.7,31.5,32.85,32.3,32.49,18445,59922680000.00001,237,11452,0.6209
2020-11-10,AARON,EQ,32.3,33.45,33.45,30.25,31.3,31.75,31.95,3622,11574060000.0,69,1604,0.4428
2020-11-11,AARON,EQ,31.75,31.25,32.35,31.25,31.25,31.35,31.44,3211,10096300000.0,48,2379,0.7409
2020-11-12,AARON,EQ,31.35,31.35,32.15,28.0,30.75,30.5,29.95,12063,36130405000.0,130,7844,0.6503
2020-11-13,AARON,EQ,30.5,30.5,32.15,30.25,32.1,32.1,31.76,5043,16015765000.0,59,3735,0.7406
2020-11-14,AARON,EQ,32.1,32.1,32.9,31.0,31.3,31.9,32.21,193,621680000.0,9,164,0.8497
2020-11-17,AARON,EQ,31.9,31.9,32.25,31.35,32.25,31.9,31.92,4650,14842345000.000002,31,4500,0.9677
2020-11-18,AARON,EQ,31.9,30.05,33.4,28.1,32.5,32.25,32.2,2091,6732389999.999999,37,1779,0.8508
2020-11-19,AARON,EQ,32.25,32.5,38.7,30.1,38.7,38.7,37.35,33724,125961180000.0,263,21580,0.6399
2020-11-20,AARON,EQ,38.7,45.45,46.4,45.0,46.4,46.4,45.99,38480,176981380000.0,162,21343,0.5547
2020-11-23,AARON,EQ,46.4,51.0,51.0,47.35,51.0,51.0,50.55,37268,188390665000.0,407,22296,0.5982999999999999
2020-11-24,AARON,EQ,51.0,56.1,56.1,54.15,56.1,56.1,55.96,84409,472326450000.0,709,58896,0.6977
2020-11-25,AARON,EQ,56.1,61.45,61.7,61.4,61.7,61.7,61.66,38559,237764520000.00003,279,32959,0.8548
2020-11-26,AARON,EQ,61.7,64.75,64.75,64.75,64.75,64.75,64.75,20249,131112275000.0,63,20248,1.0
2020-11-27,AARON,EQ,64.75,67.95,67.95,61.55,61.55,61.55,65.21,89970,586653335000.0,732,52830,0.5872
2020-12-01,AARON,EQ,61.55,58.5,58.5,58.5,58.5,58.5,58.5,7297,42687450000.0,123,7296,0.9999
2020-12-02,AARON,EQ,58.5,55.6,55.6,55.6,55.6,55.6,55.6,3544,19704640000.0,60,3544,1.0
2020-12-03,AARON,EQ,55.6,52.85,58.35,52.85,57.5,57.0,54.72,66462,363704535000.0,651,49283,0.7415
2020-12-04,AARON,EQ,57.0,57.5,57.5,54.15,54.15,54.15,54.75,13353,73109635000.0,228,10479,0.7848
2020-12-07,AARON,EQ,54.15,53.0,56.0,51.45,51.45,51.8,52.21,28886,150810350000.0,298,19823,0.6862
2020-12-08,AARON,EQ,51.8,49.25,51.95,49.25,49.25,49.55,50.34,34863,175512345000.0,341,18638,0.5346000000000001
2020-12-09,AARON,EQ,49.55,49.0,51.0,47.1,49.6,49.7,48.8,8768,42789125000.0,180,5820,0.6638
2020-12-10,AARON,EQ,49.7,49.7,51.0,48.05,50.2,49.85,49.44,5390,26647925000.0,128,3186,0.5911
2020-12-11,AARON,EQ,49.85,49.85,50.0,47.45,50.0,49.75,49.56,4684,23212785000.0,110,3304,0.7054
2020-12-14,AARON,EQ,49.75,51.0,52.2,47.45,51.0,51.0,51.04,12218,62362130000.00001,143,9981,0.8169
2020-12-15,AARON,EQ,51.0,53.55,53.55,48.45,50.05,50.35,49.76,14731,73301860000.0,243,9725,0.6602
2020-12-16,AARON,EQ,50.35,50.35,52.85,49.0,50.35,50.7,50.78,23191,117768645000.0,154,20239,0.8727
2020-12-17,AARON,EQ,50.7,50.7,53.2,49.4,52.75,51.8,52.33,6778,35468970000.0,101,5724,0.8445
2020-12-18,AARON,EQ,51.8,52.75,52.75,50.05,51.1,51.15,50.88,4971,25290660000.0,85,3847,0.7739
2020-12-21,AARON,EQ,51.15,49.6,51.15,49.1,51.1,50.15,50.01,4298,21492745000.0,105,3456,0.8041
2020-12-22,AARON,EQ,50.15,48.35,49.85,47.65,49.75,48.95,48.26,19520,94196165000.0,95,11418,0.5849000000000001
2020-12-23,AARON,EQ,48.95,48.0,50.8,48.0,49.9,49.7,48.94,6135,30025434999.999996,76,3523,0.5742
2020-12-24,AARON,EQ,49.7,50.0,51.4,48.0,48.5,49.2,49.49,12766,63175010000.0,70,6918,0.5418999999999999
2020-12-28,AARON,EQ,49.2,49.8,51.65,49.75,51.05,51.55,51.44,12232,62919550000.0,79,12000,0.981
2020-12-29,AARON,EQ,51.55,52.6,53.5,49.6,53.0,53.05,52.74,7547,39800120000.0,60,7225,0.9573
2020-12-30,AARON,EQ,53.05,53.05,53.05,50.8,51.95,52.0,51.4,2054,10558340000.0,33,897,0.43670000000000003
2020-12-31,AARON,EQ,52.0,52.75,52.75,50.05,50.4,50.6,51.04,7291,37211770000.0,70,5028,0.6896
