Date,P/E,P/B,Div Yield
2009-10-09,21.15,3.34,1.08
2009-10-12,21.52,3.4,1.06
2009-10-14,21.79,3.45,1.05
2009-10-15,21.82,3.46,1.05
2009-10-16,21.92,3.48,1.04
2009-10-17,21.97,3.49,1.04
2009-10-20,21.89,3.48,1.04
2009-10-21,21.68,3.44,1.05
2009-10-22,21.35,3.39,1.07
2009-10-23,21.18,3.4,1.06
2009-10-26,20.83,3.37,1.07
2009-10-27,20.31,3.29,1.1
2009-10-28,20.25,3.28,1.11
2009-10-29,19.9,3.22,1.12
2009-10-30,18.55,3.2,1.13
2009-11-03,17.96,3.09,1.17
2009-11-04,18.49,3.19,1.14
2009-11-05,18.8,3.24,1.12
2009-11-06,19.2,3.28,1.1
2009-11-09,19.58,3.34,1.08
2009-11-10,19.62,3.35,1.08
2009-11-11,20.18,3.44,1.05
2009-11-12,19.94,3.27,1.06
2009-11-13,20.09,3.3,1.05
2009-11-16,20.34,3.34,1.04
2009-11-17,20.33,3.34,1.04
2009-11-18,20.34,3.34,1.04
2009-11-19,20.08,3.29,1.05
2009-11-20,20.27,3.33,1.04
2009-11-23,20.43,3.35,1.03
2009-11-24,20.42,3.35,1.04
2009-11-25,20.45,3.36,1.03
2009-11-26,20.13,3.3,1.05
2009-11-27,19.89,3.26,1.06
2009-11-30,20.25,3.32,1.04
2009-12-01,20.6,3.38,1.03
2009-12-02,20.63,3.39,1.02
2009-12-03,20.73,3.4,1.02
2009-12-04,20.69,3.4,1.02
2009-12-07,20.5,3.36,1.03
